nv;Datetime;evcs_Q;evcs_P;evcs_Ep;evcs_Eq
2280;2024-01-24 18:15:00;0;0;0;0
2281;2024-01-24 18:30:00;0;0;0;0
2282;2024-01-24 18:45:00;0;0;0;0
2283;2024-01-24 19:00:00;0;0;0;0
2284;2024-01-24 19:15:00;0;0;0;0
2285;2024-01-24 19:30:00;0;0;0;0
2286;2024-01-24 19:45:00;0;0;0;0
2287;2024-01-24 20:00:00;0;0;0;0
2288;2024-01-24 20:15:00;0;0;0;0
2289;2024-01-24 20:30:00;0;0;0;0
2290;2024-01-24 20:45:00;0;0;0;0
2291;2024-01-24 21:00:00;0;0;0;0
2292;2024-01-24 21:15:00;0;0;0;0
2293;2024-01-24 21:30:00;0;0;0;0
2294;2024-01-24 21:45:00;0;0;0;0
2295;2024-01-24 22:00:00;0;0;0;0
2296;2024-01-24 22:15:00;0;0;0;0
2297;2024-01-24 22:30:00;0;0;0;0
2298;2024-01-24 22:45:00;0;0;0;0
2299;2024-01-24 23:00:00;0;0;0;0
2300;2024-01-24 23:15:00;0;0;0;0
2301;2024-01-24 23:30:00;0;0;0;0
2302;2024-01-24 23:45:00;0;0;0;0
2303;2024-01-25 00:00:00;0;0;0;0
2304;2024-01-25 00:15:00;0;0;0;0
2305;2024-01-25 00:30:00;0;0;0;0
2306;2024-01-25 00:45:00;0;0;0;0
2307;2024-01-25 01:00:00;0;0;0;0
2308;2024-01-25 01:15:00;0;0;0;0
2309;2024-01-25 01:30:00;0;0;0;0
2310;2024-01-25 01:45:00;0;0;0;0
2311;2024-01-25 02:00:00;0;0;0;0
2312;2024-01-25 02:15:00;0;0;0;0
2313;2024-01-25 02:30:00;0;0;0;0
2314;2024-01-25 02:45:00;0;0;0;0
2315;2024-01-25 03:00:00;0;0;0;0
2316;2024-01-25 03:15:00;0;0;0;0
2317;2024-01-25 03:30:00;0;0;0;0
2318;2024-01-25 03:45:00;0;0;0;0
2319;2024-01-25 04:00:00;0;0;0;0
2320;2024-01-25 04:15:00;0;0;0;0
2321;2024-01-25 04:30:00;0;0;0;0
2322;2024-01-25 04:45:00;0;0;0;0
2323;2024-01-25 05:00:00;0;0;0;0
2324;2024-01-25 05:15:00;0;0;0;0
2325;2024-01-25 05:30:00;0;0;0;0
2326;2024-01-25 05:45:00;0;0;0;0
2327;2024-01-25 06:00:00;0;0;0;0
2328;2024-01-25 06:15:00;0;0;0;0
2329;2024-01-25 06:30:00;0;0;0;0
2330;2024-01-25 06:45:00;0;0;0;0
2331;2024-01-25 07:00:00;0;0;0;0
2332;2024-01-25 07:15:00;0;0;0;0
2333;2024-01-25 07:30:00;0;0;0;0
2334;2024-01-25 07:45:00;0;0;0;0
2335;2024-01-25 08:00:00;0;0;0;0
2336;2024-01-25 08:15:00;0;0;0;0
2337;2024-01-25 08:30:00;0;0;0;0
2338;2024-01-25 08:45:00;0;0;0;0
2339;2024-01-25 09:00:00;0;0;0;0
2340;2024-01-25 09:15:00;0;0;0;0
2341;2024-01-25 09:30:00;0;0;0;0
2342;2024-01-25 09:45:00;0;0;0;0
2343;2024-01-25 10:00:00;0;0;0;0
2344;2024-01-25 10:15:00;0;0;0;0
2345;2024-01-25 10:30:00;-0.296423908;3.083780429;0.385472554;-0.037052988
2346;2024-01-25 10:45:00;-0.851978028;9.157035867;1.530102037;-0.143550242
2347;2024-01-25 11:00:00;-0.867252992;9.12200706;2.284880366;-0.214903878
2348;2024-01-25 11:15:00;-0.877401429;9.150833426;2.284105061;-0.218081803
2349;2024-01-25 11:30:00;-0.900217379;9.236932665;2.298470761;-0.222202351
2350;2024-01-25 11:45:00;-0.889320821;9.202014959;2.304868453;-0.223692275
2351;2024-01-25 12:00:00;-0.932993613;9.959221066;2.395154503;-0.227789304
2352;2024-01-25 12:15:00;-0.987612488;9.576154134;2.4419219;-0.240075763
2353;2024-01-25 12:30:00;-0.831183002;4.046476363;1.702828812;-0.227349436
2354;2024-01-25 12:45:00;-0.720293687;3.27009047;0.914570854;-0.193934586
2355;2024-01-25 13:00:00;-0.084370732;0.911310918;0.522675174;-0.100583052
2356;2024-01-25 13:15:00;-0.084370732;0.908551062;0.227482748;-0.021092683
2357;2024-01-25 13:30:00;-0.084370732;0.909571509;0.227265321;-0.021092683
2358;2024-01-25 13:45:00;-0.084370732;0.910692789;0.227533037;-0.021092683
2359;2024-01-25 14:00:00;-0.084370732;0.908161963;0.227356844;-0.021092683
2360;2024-01-25 14:15:00;-0.084370732;0.91808982;0.228281473;-0.021092683
2361;2024-01-25 14:30:00;-0.084370732;0.923042453;0.230141534;-0.021092683
2362;2024-01-25 14:45:00;-0.084370732;0.918663644;0.230213262;-0.021092683
2363;2024-01-25 15:00:00;-0.084370732;0.913960496;0.229078017;-0.021092683
2364;2024-01-25 15:15:00;-0.084370732;0.924365762;0.229790782;-0.021092683
2365;2024-01-25 15:30:00;-0.084370732;0.92049854;0.230608038;-0.021092683
2366;2024-01-25 15:45:00;-0.084370732;0.915856292;0.229544354;-0.021092683
2367;2024-01-25 16:00:00;-0.084370732;0.917886625;0.229217865;-0.021092683
2368;2024-01-25 16:15:00;-0.084370732;0.916574584;0.229307651;-0.021092683
2369;2024-01-25 16:30:00;-0.084370732;0.920129654;0.22958803;-0.021092683
2370;2024-01-25 16:45:00;0;0;0.115016207;-0.010546342
2371;2024-01-25 17:00:00;0;0;0;0
2372;2024-01-25 17:15:00;0;0;0;0
2373;2024-01-25 17:30:00;0;0;0;0
2374;2024-01-25 17:45:00;0;0;0;0
2375;2024-01-25 18:00:00;0;0;0;0
2376;2024-01-25 18:15:00;-1.87E-05;4.4723E-05;5.59037E-06;-2.34E-06
2377;2024-01-25 18:30:00;0;0;5.59037E-06;-2.34E-06
2378;2024-01-25 18:45:00;0;0;0;0
2379;2024-01-25 19:00:00;0;0;0;0
2380;2024-01-25 19:15:00;0;0;0;0
2381;2024-01-25 19:30:00;0;0;0;0
2382;2024-01-25 19:45:00;0;0;0;0
2383;2024-01-25 20:00:00;0;0;0;0
2384;2024-01-25 20:15:00;0;0;0;0
2385;2024-01-25 20:30:00;0;0;0;0
2386;2024-01-25 20:45:00;0;0;0;0
2387;2024-01-25 21:00:00;0;0;0;0
2388;2024-01-25 21:15:00;0;0;0;0
2389;2024-01-25 21:30:00;0;0;0;0
2390;2024-01-25 21:45:00;0;0;0;0
2391;2024-01-25 22:00:00;0;0;0;0
2392;2024-01-25 22:15:00;0;0;0;0
2393;2024-01-25 22:30:00;0;0;0;0
2394;2024-01-25 22:45:00;0;0;0;0
2395;2024-01-25 23:00:00;0;0;0;0
2396;2024-01-25 23:15:00;0;0;0;0
2397;2024-01-25 23:30:00;0;0;0;0
2398;2024-01-25 23:45:00;0;0;0;0
2399;2024-01-26 00:00:00;0;0;0;0
2400;2024-01-26 00:15:00;0;0;0;0
2401;2024-01-26 00:30:00;0;0;0;0
2402;2024-01-26 00:45:00;0;0;0;0
2403;2024-01-26 01:00:00;0;0;0;0
2404;2024-01-26 01:15:00;0;0;0;0
2405;2024-01-26 01:30:00;0;0;0;0
2406;2024-01-26 01:45:00;0;0;0;0
2407;2024-01-26 02:00:00;0;0;0;0
2408;2024-01-26 02:15:00;0;0;0;0
2409;2024-01-26 02:30:00;0;0;0;0
2410;2024-01-26 02:45:00;0;0;0;0
2411;2024-01-26 03:00:00;0;0;0;0
2412;2024-01-26 03:15:00;0;0;0;0
2413;2024-01-26 03:30:00;0;0;0;0
2414;2024-01-26 03:45:00;0;0;0;0
2415;2024-01-26 04:00:00;0;0;0;0
2416;2024-01-26 04:15:00;0;0;0;0
2417;2024-01-26 04:30:00;0;0;0;0
2418;2024-01-26 04:45:00;0;0;0;0
2419;2024-01-26 05:00:00;0;0;0;0
2420;2024-01-26 05:15:00;0;0;0;0
2421;2024-01-26 05:30:00;0;0;0;0
2422;2024-01-26 05:45:00;0;0;0;0
2423;2024-01-26 06:00:00;-0.657190673;5.641912538;0.705239067;-0.082148834
2424;2024-01-26 06:15:00;-1.019023121;8.917234947;1.819893436;-0.209526724
2425;2024-01-26 06:30:00;-1.027299849;9.171626437;2.261107673;-0.255790371
2426;2024-01-26 06:45:00;-1.00843921;9.175105484;2.29334149;-0.254467382
2427;2024-01-26 07:00:00;-0.9984814;9.075533393;2.28132986;-0.250865076
2428;2024-01-26 07:15:00;-1.003512175;9.164737466;2.280033857;-0.250249197
2429;2024-01-26 07:30:00;-1.099259765;8.48434095;2.206134802;-0.262846493
2430;2024-01-26 07:45:00;-0.858850304;3.781477138;1.533227261;-0.244763759
2431;2024-01-26 08:00:00;-0.841011779;3.743264625;0.94059272;-0.21248276
2432;2024-01-26 08:15:00;-0.439731812;2.111800974;0.7318832;-0.160092949
2433;2024-01-26 08:30:00;-0.106894687;0.913554855;0.378169479;-0.068328312
2434;2024-01-26 08:45:00;-0.106894687;0.905705138;0.227407499;-0.026723672
2435;2024-01-26 09:00:00;-0.106894687;0.903271214;0.226122044;-0.026723672
2436;2024-01-26 09:15:00;-0.106894687;0.912454021;0.226965654;-0.026723672
2437;2024-01-26 09:30:00;-0.106894687;0.912680666;0.228141836;-0.026723672
2438;2024-01-26 09:45:00;-0.106894687;0.928188081;0.230108593;-0.026723672
2439;2024-01-26 10:00:00;-0.106894687;0.925845384;0.231754183;-0.026723672
2440;2024-01-26 10:15:00;-0.106894687;0.921837498;0.23096036;-0.026723672
2441;2024-01-26 10:30:00;-0.106894687;0.918682336;0.230064979;-0.026723672
2442;2024-01-26 10:45:00;-0.106894687;0.905792848;0.228059398;-0.026723672
2443;2024-01-26 11:00:00;-0.106894687;0.909378854;0.226896463;-0.026723672
2444;2024-01-26 11:15:00;-0.106894687;0.915465801;0.228105582;-0.026723672
2445;2024-01-26 11:30:00;-0.106894687;0.91148473;0.228368816;-0.026723672
2446;2024-01-26 11:45:00;-0.106894687;0.905540814;0.227128193;-0.026723672
2447;2024-01-26 12:00:00;-0.106894687;0.914593684;0.227516812;-0.026723672
2448;2024-01-26 12:15:00;-0.106894687;0.909916638;0.22806379;-0.026723672
2449;2024-01-26 12:30:00;-0.106894687;0.912731958;0.227831074;-0.026723672
2450;2024-01-26 12:45:00;-0.106894687;0.906737119;0.227433635;-0.026723672
2451;2024-01-26 13:00:00;-0.106894687;0.91778685;0.228065496;-0.026723672
2452;2024-01-26 13:15:00;-0.106894687;0.911477894;0.228658093;-0.026723672
2453;2024-01-26 13:30:00;-0.106894687;0.905368769;0.227105833;-0.026723672
2454;2024-01-26 13:45:00;-0.106894687;0.916967979;0.227792094;-0.026723672
2455;2024-01-26 14:00:00;-0.106894687;0.911586807;0.228569348;-0.026723672
2456;2024-01-26 14:15:00;-0.106894687;0.9157968;0.228422951;-0.026723672
2457;2024-01-26 14:30:00;-0.106894687;0.919615044;0.229426481;-0.026723672
2458;2024-01-26 14:45:00;-0.106894687;0.917966317;0.22969767;-0.026723672
2459;2024-01-26 15:00:00;-0.106894687;0.916130085;0.22926205;-0.026723672
2460;2024-01-26 15:15:00;-0.106894687;0.91885269;0.229372847;-0.026723672
2461;2024-01-26 15:30:00;-0.106894687;0.914393953;0.22915583;-0.026723672
2462;2024-01-26 15:45:00;-0.106894687;0.919188997;0.229197869;-0.026723672
2463;2024-01-26 16:00:00;-0.013089145;0.113301201;0.129061275;-0.014997979
2464;2024-01-26 16:15:00;0;0;0.01416265;-0.001636143
2465;2024-01-26 16:30:00;0;0;0;0
2466;2024-01-26 16:45:00;0;0;0;0
2467;2024-01-26 17:00:00;0;0;0;0
2468;2024-01-26 17:15:00;0;0;0;0
2469;2024-01-26 17:30:00;0;0;0;0
2470;2024-01-26 17:45:00;0;0;0;0
2471;2024-01-26 18:00:00;0;0;0;0
2472;2024-01-26 18:15:00;0;0;0;0
2473;2024-01-26 18:30:00;0;0;0;0
2474;2024-01-26 18:45:00;0;0;0;0
2475;2024-01-26 19:00:00;0;0;0;0
2476;2024-01-26 19:15:00;0;0;0;0
2477;2024-01-26 19:30:00;0;0;0;0
2478;2024-01-26 19:45:00;0;0;0;0
2479;2024-01-26 20:00:00;0;0;0;0
2480;2024-01-26 20:15:00;0;0;0;0
2481;2024-01-26 20:30:00;0;0;0;0
2482;2024-01-26 20:45:00;0;0;0;0
2483;2024-01-26 21:00:00;0;0;0;0
2484;2024-01-26 21:15:00;0;0;0;0
2485;2024-01-26 21:30:00;0;0;0;0
2486;2024-01-26 21:45:00;0;0;0;0
2487;2024-01-26 22:00:00;0;0;0;0
2488;2024-01-26 22:15:00;0;0;0;0
2489;2024-01-26 22:30:00;0;0;0;0
2490;2024-01-26 22:45:00;0;0;0;0
2491;2024-01-26 23:00:00;0;0;0;0
2492;2024-01-26 23:15:00;0;0;0;0
2493;2024-01-26 23:30:00;0;0;0;0
2494;2024-01-26 23:45:00;0;0;0;0
2495;2024-01-27 00:00:00;0;0;0;0
2496;2024-01-27 00:15:00;0;0;0;0
2497;2024-01-27 00:30:00;0;0;0;0
2498;2024-01-27 00:45:00;0;0;0;0
2499;2024-01-27 01:00:00;0;0;0;0
2500;2024-01-27 01:15:00;0;0;0;0
2501;2024-01-27 01:30:00;0;0;0;0
2502;2024-01-27 01:45:00;0;0;0;0
2503;2024-01-27 02:00:00;0;0;0;0
2504;2024-01-27 02:15:00;0;0;0;0
2505;2024-01-27 02:30:00;0;0;0;0
2506;2024-01-27 02:45:00;0;0;0;0
2507;2024-01-27 03:00:00;0;0;0;0
2508;2024-01-27 03:15:00;0;0;0;0
2509;2024-01-27 03:30:00;0;0;0;0
2510;2024-01-27 03:45:00;0;0;0;0
2511;2024-01-27 04:00:00;0;0;0;0
2512;2024-01-27 04:15:00;0;0;0;0
2513;2024-01-27 04:30:00;0;0;0;0
2514;2024-01-27 04:45:00;0;0;0;0
2515;2024-01-27 05:00:00;0.00087514;0.000177738;2.22173E-05;0.000109393
2516;2024-01-27 05:15:00;0;0;2.22173E-05;0.000109393
2517;2024-01-27 05:30:00;0;0;0;0
2518;2024-01-27 05:45:00;0;0;0;0
2519;2024-01-27 06:00:00;0;0;0;0
2520;2024-01-27 06:15:00;0;0;0;0
2521;2024-01-27 06:30:00;0;0;0;0
2522;2024-01-27 06:45:00;0;0;0;0
2523;2024-01-27 07:00:00;0;0;0;0
2524;2024-01-27 07:15:00;0;0;0;0
2525;2024-01-27 07:30:00;0;0;0;0
2526;2024-01-27 07:45:00;0;0;0;0
2527;2024-01-27 08:00:00;0;0;0;0
2528;2024-01-27 08:15:00;0;0;0;0
2529;2024-01-27 08:30:00;0;0;0;0
2530;2024-01-27 08:45:00;0;0;0;0
2531;2024-01-27 09:00:00;0;0;0;0
2532;2024-01-27 09:15:00;0;0;0;0
2533;2024-01-27 09:30:00;0;0;0;0
2534;2024-01-27 09:45:00;0;0;0;0
2535;2024-01-27 10:00:00;0;0;0;0
2536;2024-01-27 10:15:00;0;0;0;0
2537;2024-01-27 10:30:00;0;0;0;0
2538;2024-01-27 10:45:00;0;0;0;0
2539;2024-01-27 11:00:00;0;0;0;0
2540;2024-01-27 11:15:00;0;0;0;0
2541;2024-01-27 11:30:00;0;0;0;0
2542;2024-01-27 11:45:00;0;0;0;0
2543;2024-01-27 12:00:00;0;0;0;0
2544;2024-01-27 12:15:00;0;0;0;0
2545;2024-01-27 12:30:00;0;0;0;0
2546;2024-01-27 12:45:00;0;0;0;0
2547;2024-01-27 13:00:00;0;0;0;0
2548;2024-01-27 13:15:00;0;0;0;0
2549;2024-01-27 13:30:00;0;0;0;0
2550;2024-01-27 13:45:00;0;0;0;0
2551;2024-01-27 14:00:00;0;0;0;0
2552;2024-01-27 14:15:00;0;0;0;0
2553;2024-01-27 14:30:00;0;0;0;0
2554;2024-01-27 14:45:00;0;0;0;0
2555;2024-01-27 15:00:00;0;0;0;0
2556;2024-01-27 15:15:00;0;0;0;0
2557;2024-01-27 15:30:00;0;0;0;0
2558;2024-01-27 15:45:00;0;0;0;0
2559;2024-01-27 16:00:00;0;0;0;0
2560;2024-01-27 16:15:00;0;0;0;0
2561;2024-01-27 16:30:00;0;0;0;0
2562;2024-01-27 16:45:00;0;0;0;0
2563;2024-01-27 17:00:00;0;0;0;0
2564;2024-01-27 17:15:00;0;0;0;0
2565;2024-01-27 17:30:00;0;0;0;0
2566;2024-01-27 17:45:00;0;0;0;0
2567;2024-01-27 18:00:00;0;0;0;0
2568;2024-01-27 18:15:00;0;0;0;0
2569;2024-01-27 18:30:00;0;0;0;0
2570;2024-01-27 18:45:00;0;0;0;0
2571;2024-01-27 19:00:00;0;0;0;0
2572;2024-01-27 19:15:00;0;0;0;0
2573;2024-01-27 19:30:00;0;0;0;0
2574;2024-01-27 19:45:00;0;0;0;0
2575;2024-01-27 20:00:00;0;0;0;0
2576;2024-01-27 20:15:00;0;0;0;0
2577;2024-01-27 20:30:00;0;0;0;0
2578;2024-01-27 20:45:00;0;0;0;0
2579;2024-01-27 21:00:00;0;0;0;0
2580;2024-01-27 21:15:00;0;0;0;0
2581;2024-01-27 21:30:00;0;0;0;0
2582;2024-01-27 21:45:00;0;0;0;0
2583;2024-01-27 22:00:00;0;0;0;0
2584;2024-01-27 22:15:00;0;0;0;0
2585;2024-01-27 22:30:00;0;0;0;0
2586;2024-01-27 22:45:00;0;0;0;0
2587;2024-01-27 23:00:00;0;0;0;0
2588;2024-01-27 23:15:00;0;0;0;0
2589;2024-01-27 23:30:00;0;0;0;0
2590;2024-01-27 23:45:00;0;0;0;0
2591;2024-01-28 00:00:00;0;0;0;0
2592;2024-01-28 00:15:00;0;0;0;0
2593;2024-01-28 00:30:00;0;0;0;0
2594;2024-01-28 00:45:00;0;0;0;0
2595;2024-01-28 01:00:00;0;0;0;0
2596;2024-01-28 01:15:00;0;0;0;0
2597;2024-01-28 01:30:00;0;0;0;0
2598;2024-01-28 01:45:00;0;0;0;0
2599;2024-01-28 02:00:00;0;0;0;0
2600;2024-01-28 02:15:00;0;0;0;0
2601;2024-01-28 02:30:00;0;0;0;0
2602;2024-01-28 02:45:00;0;0;0;0
2603;2024-01-28 03:00:00;0;0;0;0
2604;2024-01-28 03:15:00;0;0;0;0
2605;2024-01-28 03:30:00;0;0;0;0
2606;2024-01-28 03:45:00;0;0;0;0
2607;2024-01-28 04:00:00;0;0;0;0
2608;2024-01-28 04:15:00;0;0;0;0
2609;2024-01-28 04:30:00;0;0;0;0
2610;2024-01-28 04:45:00;0;0;0;0
2611;2024-01-28 05:00:00;0;0;0;0
2612;2024-01-28 05:15:00;0;0;0;0
2613;2024-01-28 05:30:00;0;0;0;0
2614;2024-01-28 05:45:00;0;0;0;0
2615;2024-01-28 06:00:00;0;0;0;0
2616;2024-01-28 06:15:00;0;0;0;0
2617;2024-01-28 06:30:00;0;0;0;0
2618;2024-01-28 06:45:00;0;0;0;0
2619;2024-01-28 07:00:00;0;0;0;0
2620;2024-01-28 07:15:00;0;0;0;0
2621;2024-01-28 07:30:00;0;0;0;0
2622;2024-01-28 07:45:00;0;0;0;0
2623;2024-01-28 08:00:00;0;0;0;0
2624;2024-01-28 08:15:00;0;0;0;0
2625;2024-01-28 08:30:00;0;0;0;0
2626;2024-01-28 08:45:00;0;0;0;0
2627;2024-01-28 09:00:00;0;0;0;0
2628;2024-01-28 09:15:00;0;0;0;0
2629;2024-01-28 09:30:00;0;0;0;0
2630;2024-01-28 09:45:00;0;0;0;0
2631;2024-01-28 10:00:00;0;0;0;0
2632;2024-01-28 10:15:00;0;0;0;0
2633;2024-01-28 10:30:00;0;0;0;0
2634;2024-01-28 10:45:00;0;0;0;0
2635;2024-01-28 11:00:00;0;0;0;0
2636;2024-01-28 11:15:00;0;0;0;0
2637;2024-01-28 11:30:00;0;0;0;0
2638;2024-01-28 11:45:00;0;0;0;0
2639;2024-01-28 12:00:00;0;0;0;0
2640;2024-01-28 12:15:00;0;0;0;0
2641;2024-01-28 12:30:00;0;0;0;0
2642;2024-01-28 12:45:00;0;0;0;0
2643;2024-01-28 13:00:00;0;0;0;0
2644;2024-01-28 13:15:00;0;0;0;0
2645;2024-01-28 13:30:00;0;0;0;0
2646;2024-01-28 13:45:00;0;0;0;0
2647;2024-01-28 14:00:00;0;0;0;0
2648;2024-01-28 14:15:00;0;0;0;0
2649;2024-01-28 14:30:00;0;0;0;0
2650;2024-01-28 14:45:00;0;0;0;0
2651;2024-01-28 15:00:00;0;0;0;0
2652;2024-01-28 15:15:00;0;0;0;0
2653;2024-01-28 15:30:00;0;0;0;0
2654;2024-01-28 15:45:00;0;0;0;0
2655;2024-01-28 16:00:00;0;0;0;0
2656;2024-01-28 16:15:00;0;0;0;0
2657;2024-01-28 16:30:00;0;0;0;0
2658;2024-01-28 16:45:00;0;0;0;0
2659;2024-01-28 17:00:00;0;0;0;0
2660;2024-01-28 17:15:00;0;0;0;0
2661;2024-01-28 17:30:00;0;0;0;0
2662;2024-01-28 17:45:00;0;0;0;0
2663;2024-01-28 18:00:00;0;0;0;0
2664;2024-01-28 18:15:00;0;0;0;0
2665;2024-01-28 18:30:00;0;0;0;0
2666;2024-01-28 18:45:00;0;0;0;0
2667;2024-01-28 19:00:00;0;0;0;0
2668;2024-01-28 19:15:00;0;0;0;0
2669;2024-01-28 19:30:00;0;0;0;0
2670;2024-01-28 19:45:00;0;0;0;0
2671;2024-01-28 20:00:00;0;0;0;0
2672;2024-01-28 20:15:00;0;0;0;0
2673;2024-01-28 20:30:00;0;0;0;0
2674;2024-01-28 20:45:00;0;0;0;0
2675;2024-01-28 21:00:00;0;0;0;0
2676;2024-01-28 21:15:00;0;0;0;0
2677;2024-01-28 21:30:00;0;0;0;0
2678;2024-01-28 21:45:00;0;0;0;0
2679;2024-01-28 22:00:00;0;0;0;0
2680;2024-01-28 22:15:00;0;0;0;0
2681;2024-01-28 22:30:00;0;0;0;0
2682;2024-01-28 22:45:00;0;0;0;0
2683;2024-01-28 23:00:00;0;0;0;0
2684;2024-01-28 23:15:00;0;0;0;0
2685;2024-01-28 23:30:00;0;0;0;0
2686;2024-01-28 23:45:00;0;0;0;0
2687;2024-01-29 00:00:00;0;0;0;0
2688;2024-01-29 00:15:00;0;0;0;0
2689;2024-01-29 00:30:00;0;0;0;0
2690;2024-01-29 00:45:00;0;0;0;0
2691;2024-01-29 01:00:00;0;0;0;0
2692;2024-01-29 01:15:00;0;0;0;0
2693;2024-01-29 01:30:00;0;0;0;0
2694;2024-01-29 01:45:00;0;0;0;0
2695;2024-01-29 02:00:00;0;0;0;0
2696;2024-01-29 02:15:00;0;0;0;0
2697;2024-01-29 02:30:00;0;0;0;0
2698;2024-01-29 02:45:00;0;0;0;0
2699;2024-01-29 03:00:00;0;0;0;0
2700;2024-01-29 03:15:00;0;0;0;0
2701;2024-01-29 03:30:00;0;0;0;0
2702;2024-01-29 03:45:00;0;0;0;0
2703;2024-01-29 04:00:00;0;0;0;0
2704;2024-01-29 04:15:00;0;0;0;0
2705;2024-01-29 04:30:00;0;0;0;0
2706;2024-01-29 04:45:00;0;0;0;0
2707;2024-01-29 05:00:00;0;0;0;0
2708;2024-01-29 05:15:00;0;0;0;0
2709;2024-01-29 05:30:00;0;0;0;0
2710;2024-01-29 05:45:00;0;0;0;0
2711;2024-01-29 06:00:00;-0.33646521;2.994563772;0.374320472;-0.042058151
2712;2024-01-29 06:15:00;-1.004835582;9.187044573;1.522701043;-0.167662599
2713;2024-01-29 06:30:00;-1.009725429;9.189390119;2.297054336;-0.251820126
2714;2024-01-29 06:45:00;-1.022794511;9.208652763;2.29975536;-0.254064992
2715;2024-01-29 07:00:00;-1.030997146;9.240831831;2.306185574;-0.256723957
2716;2024-01-29 07:15:00;-1.042009634;9.219530877;2.307545338;-0.259125847
2717;2024-01-29 07:30:00;-1.039364517;9.211089257;2.303827517;-0.260171769
2718;2024-01-29 07:45:00;-0.866560202;4.643508023;1.73182466;-0.23824059
2719;2024-01-29 08:00:00;-0.746725012;2.823997158;0.933438148;-0.201660652
2720;2024-01-29 08:15:00;-0.503476998;1.857881188;0.585234793;-0.156275251
2721;2024-01-29 08:30:00;0;0;0.232235148;-0.062934625
2722;2024-01-29 08:45:00;0;0;0;0
2723;2024-01-29 09:00:00;0;0;0;0
2724;2024-01-29 09:15:00;0;0;0;0
2725;2024-01-29 09:30:00;0;0;0;0
2726;2024-01-29 09:45:00;0;0;0;0
2727;2024-01-29 10:00:00;0;0;0;0
2728;2024-01-29 10:15:00;0;0;0;0
2729;2024-01-29 10:30:00;0;0;0;0
2730;2024-01-29 10:45:00;0;0;0;0
2731;2024-01-29 11:00:00;0;0;0;0
2732;2024-01-29 11:15:00;0;0;0;0
2733;2024-01-29 11:30:00;0;0;0;0
2734;2024-01-29 11:45:00;0;0;0;0
2735;2024-01-29 12:00:00;0;0;0;0
2736;2024-01-29 12:15:00;0;0;0;0
2737;2024-01-29 12:30:00;0;0;0;0
2738;2024-01-29 12:45:00;0;0;0;0
2739;2024-01-29 13:00:00;0;0;0;0
2740;2024-01-29 13:15:00;0;0;0;0
2741;2024-01-29 13:30:00;0;0;0;0
2742;2024-01-29 13:45:00;0;0;0;0
2743;2024-01-29 14:00:00;-1.52E-05;4.6968E-05;5.871E-06;-1.90E-06
2744;2024-01-29 14:15:00;0;0;5.871E-06;-1.90E-06
2745;2024-01-29 14:30:00;0;0;0;0
2746;2024-01-29 14:45:00;0;0;0;0
2747;2024-01-29 15:00:00;0;0;0;0
2748;2024-01-29 15:15:00;0;0;0;0
2749;2024-01-29 15:30:00;0;0;0;0
2750;2024-01-29 15:45:00;0;0;0;0
2751;2024-01-29 16:00:00;0;0;0;0
2752;2024-01-29 16:15:00;0;0;0;0
2753;2024-01-29 16:30:00;0;0;0;0
2754;2024-01-29 16:45:00;0;0;0;0
2755;2024-01-29 17:00:00;0;0;0;0
2756;2024-01-29 17:15:00;0;0;0;0
2757;2024-01-29 17:30:00;0;0;0;0
2758;2024-01-29 17:45:00;0;0;0;0
2759;2024-01-29 18:00:00;0;0;0;0
2760;2024-01-29 18:15:00;0;0;0;0
2761;2024-01-29 18:30:00;0;0;0;0
2762;2024-01-29 18:45:00;0;0;0;0
2763;2024-01-29 19:00:00;0;0;0;0
2764;2024-01-29 19:15:00;0;0;0;0
2765;2024-01-29 19:30:00;0;0;0;0
2766;2024-01-29 19:45:00;0;0;0;0
2767;2024-01-29 20:00:00;0;0;0;0
2768;2024-01-29 20:15:00;0;0;0;0
2769;2024-01-29 20:30:00;0;0;0;0
2770;2024-01-29 20:45:00;0;0;0;0
2771;2024-01-29 21:00:00;0;0;0;0
2772;2024-01-29 21:15:00;0;0;0;0
2773;2024-01-29 21:30:00;0;0;0;0
2774;2024-01-29 21:45:00;0;0;0;0
2775;2024-01-29 22:00:00;0;0;0;0
2776;2024-01-29 22:15:00;0;0;0;0
2777;2024-01-29 22:30:00;0;0;0;0
2778;2024-01-29 22:45:00;0;0;0;0
2779;2024-01-29 23:00:00;0;0;0;0
2780;2024-01-29 23:15:00;0;0;0;0
2781;2024-01-29 23:30:00;0;0;0;0
2782;2024-01-29 23:45:00;0;0;0;0
2783;2024-01-30 00:00:00;0;0;0;0
2784;2024-01-30 00:15:00;0;0;0;0
2785;2024-01-30 00:30:00;0;0;0;0
2786;2024-01-30 00:45:00;0;0;0;0
2787;2024-01-30 01:00:00;0;0;0;0
2788;2024-01-30 01:15:00;0;0;0;0
2789;2024-01-30 01:30:00;0;0;0;0
2790;2024-01-30 01:45:00;0;0;0;0
2791;2024-01-30 02:00:00;0;0;0;0
2792;2024-01-30 02:15:00;0;0;0;0
2793;2024-01-30 02:30:00;0;0;0;0
2794;2024-01-30 02:45:00;0;0;0;0
2795;2024-01-30 03:00:00;0;0;0;0
2796;2024-01-30 03:15:00;0;0;0;0
2797;2024-01-30 03:30:00;0;0;0;0
2798;2024-01-30 03:45:00;0;0;0;0
